country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Best Syria,Bashar Hafez al-Assad,http://blocgame.com/alliancestats.php?allianceid=1599,451k active personnel,100 ships,Advanced,Gandhi-like,22 factories,Good,last online 20 hours ago,rankings.php?subregion=mes,Wreckage brothers,$27855 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,103642 km 2,http://blocgame.com/stats.php?id=52852,,1 Tons,
Northmarch,Elroy,http://blocgame.com/alliancestats.php?allianceid=1568,299k active personnel,51 ships,Advanced,Gandhi-like,20 factories,Good,last online 3 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$27666 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,43195 km 2,http://blocgame.com/stats.php?id=41629,,3 Tons,
Mongolstan,Khan,http://blocgame.com/alliancestats.php?allianceid=1568,878k active personnel,100 ships,Advanced,Gandhi-like,40 factories,Standard,last online 8 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$27087 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,135756 km 2,http://blocgame.com/stats.php?id=47945,173 Mbbl,4 Tons,
Shambala,Feranon,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,38 ships,Advanced,Gandhi-like,12 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Nod,$25487 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28432 km 2,http://blocgame.com/stats.php?id=41268,,,
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,14 ships,Persian Gulf War surplus,Gandhi-like,22 factories,Standard,last online 23 hours ago,rankings.php?subregion=chi,BAMF,$25181 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,44497 km 2,http://blocgame.com/stats.php?id=56203,,,
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,339k active personnel,66 ships,Advanced,Gandhi-like,15 factories,Good,online now,rankings.php?subregion=ind,The Federal Colonies,$24656 million,alliancestats.php?allianceid=1401,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375,,,
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,279k active personnel,49 ships,Advanced,Gandhi-like,12 factories,Elite,last online 3 hours ago,rankings.php?subregion=mex,The Federal Colonies,$24213 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249,,,45%
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,22 ships,Advanced,Gandhi-like,8 factories,Good,last online 15 hours ago,rankings.php?subregion=pac,The Federal Colonies,$24064 million,alliancestats.php?allianceid=1401,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574,,,
Kennethland,Kenneth,http://blocgame.com/alliancestats.php?allianceid=1568,406k active personnel,63 ships,Advanced,Angelic,20 factories,Good,last online 29 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$23890 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,74296 km 2,http://blocgame.com/stats.php?id=47662,,,
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,115k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Good,last online 4 hours ago,rankings.php?subregion=car,The Federal Colonies,$23597 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,23475 km 2,http://blocgame.com/stats.php?id=45853,,,
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,600k active personnel,86 ships,Advanced,Angelic,22 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$23285 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,153763 km 2,http://blocgame.com/stats.php?id=52362,6738 Mbbl,15 Tons,
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,532k active personnel,13 ships,Persian Gulf War surplus,Gandhi-like,25 factories,Standard,last online 8 hours ago,rankings.php?subregion=chi,BAMF,$23290 million,alliancestats.php?allianceid=1393,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372,241 Mbbl,,
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,160k active personnel,0 ships,Advanced,Nice,14 factories,Good,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$23300 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45065 km 2,http://blocgame.com/stats.php?id=44573,294 Mbbl,,
Fapman,Fapman,,6k active personnel,40 ships,Advanced,Questionable,18 factories,Elite,last online 113 hours ago,rankings.php?subregion=ara,,$22429 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,89990 km 2,http://blocgame.com/stats.php?id=53748,,,
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,298k active personnel,68 ships,Advanced,Gandhi-like,15 factories,Good,online now,rankings.php?subregion=pac,BAMF,$22221 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212,,,
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,299k active personnel,90 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Elite,last online 15 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$22083 million,alliancestats.php?allianceid=1568,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,86699 km 2,http://blocgame.com/stats.php?id=4816,,,15%
Mmhat,Homermustdie,http://blocgame.com/alliancestats.php?allianceid=1595,239k active personnel,69 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,The High Council,$21924 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,29206 km 2,http://blocgame.com/stats.php?id=45846,,2 Tons,
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,211k active personnel,38 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Good,last online 2 hours ago,rankings.php?subregion=ama,BAMF,$21914 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650,,,
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,319k active personnel,12 ships,Advanced,Good,14 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$21560 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,65440 km 2,http://blocgame.com/stats.php?id=56860,3010 Mbbl,,
Great Poverty,SamoGrrr,http://blocgame.com/alliancestats.php?allianceid=1568,419k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Standard,last online 7 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$21075 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,65491 km 2,http://blocgame.com/stats.php?id=52440,,,
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=1393,378k active personnel,59 ships,Advanced,Gandhi-like,19 factories,Elite,last online 6 hours ago,rankings.php?subregion=ama,BAMF,$20978 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,105627 km 2,http://blocgame.com/stats.php?id=45527,,,
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1595,243k active personnel,36 ships,Advanced,Gandhi-like,20 factories,Undisciplined Rabble,last online 44 hours ago,rankings.php?subregion=waf,The High Council,$20888 million,alliancestats.php?allianceid=1595,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,106871 km 2,http://blocgame.com/stats.php?id=44479,,,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,228k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,The Federal Colonies,$20813 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35248 km 2,http://blocgame.com/stats.php?id=48914,3337 Mbbl,,
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,479k active personnel,43 ships,Advanced,Gandhi-like,21 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$20491 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,103286 km 2,http://blocgame.com/stats.php?id=49526,753 Mbbl,2 Tons,
Pheonix,Shockwave,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Standard,last online 101 hours ago,rankings.php?subregion=per,The Federal Colonies,$20627 million,alliancestats.php?allianceid=1401,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,37998 km 2,http://blocgame.com/stats.php?id=40311,,2 Tons,
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,502k active personnel,18 ships,Advanced,Gandhi-like,24 factories,Good,last online 8 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$20360 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295,912 Mbbl,1 Tons,
QonoS,Tmonsta,http://blocgame.com/alliancestats.php?allianceid=1595,260k active personnel,35 ships,Persian Gulf War surplus,Good,15 factories,Elite,online now,rankings.php?subregion=chi,The High Council,$20370 million,alliancestats.php?allianceid=1595,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,49825 km 2,http://blocgame.com/stats.php?id=44539,42 Mbbl,,45%
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,168k active personnel,46 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,BAMF,$19989 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484,,,
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,186k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,BAMF,$18637 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,24512 km 2,http://blocgame.com/stats.php?id=49652,623 Mbbl,,
Deponia,PYZILEND,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,last online 13 hours ago,rankings.php?subregion=chi,BAMF,$19674 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,41102 km 2,http://blocgame.com/stats.php?id=54760,,,
Kajima,Angelus,http://blocgame.com/alliancestats.php?allianceid=1580,312k active personnel,36 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 20 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$19456 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48262 km 2,http://blocgame.com/stats.php?id=46908,,,
Kalayaan,Fernindad E. Marcos,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,71 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$19101 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,79555 km 2,http://blocgame.com/stats.php?id=52349,,,
Skanonia,Beefy,http://blocgame.com/alliancestats.php?allianceid=1568,405k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,20 factories,Standard,last online 19 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$20626 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,35061 km 2,http://blocgame.com/stats.php?id=44384,,,
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=1644,381k active personnel,55 ships,Advanced,Gandhi-like,16 factories,Good,last online 9 hours ago,rankings.php?subregion=per,Inter/pol/,$18125 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,87765 km 2,http://blocgame.com/stats.php?id=54220,4482 Mbbl,,
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,425k active personnel,60 ships,Advanced,Gandhi-like,15 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$18113 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,64179 km 2,http://blocgame.com/stats.php?id=7511,1691 Mbbl,,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,51 ships,Advanced,Gandhi-like,6 factories,Good,last online 29 hours ago,rankings.php?subregion=atl,BAMF,$18225 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,30742 km 2,http://blocgame.com/stats.php?id=2570,,,5%
OnlyJuanOvue,BigGuyBane,http://blocgame.com/alliancestats.php?allianceid=1599,305k active personnel,59 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$17577 million,alliancestats.php?allianceid=1599,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,68339 km 2,http://blocgame.com/stats.php?id=52889,,1 Tons,
Arsinoe,Sobek,http://blocgame.com/alliancestats.php?allianceid=1568,927k active personnel,76 ships,Advanced,Nice,27 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$16796 million,alliancestats.php?allianceid=1568,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,96687 km 2,http://blocgame.com/stats.php?id=49868,3243 Mbbl,28 Tons,
Kardazar,Mahmud Ali,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,45 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,last online 13 hours ago,rankings.php?subregion=ara,BAMF,$17327 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32670 km 2,http://blocgame.com/stats.php?id=55305,2315 Mbbl,,
Iranzamin,Lord of War,http://blocgame.com/alliancestats.php?allianceid=1644,207k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,Inter/pol/,$17263 million,alliancestats.php?allianceid=1644,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,50415 km 2,http://blocgame.com/stats.php?id=49556,,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,278k active personnel,49 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 15 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$17104 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,56539 km 2,http://blocgame.com/stats.php?id=49465,1559 Mbbl,,
Genowia,ThePole,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,BAMF,$16765 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48327 km 2,http://blocgame.com/stats.php?id=50839,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,423k active personnel,66 ships,Advanced,Angelic,24 factories,Good,online now,rankings.php?subregion=mes,BAMF,$19753 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,151751 km 2,http://blocgame.com/stats.php?id=54825,,,
Robots,stormbot28,http://blocgame.com/alliancestats.php?allianceid=1599,258k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,Wreckage brothers,$16366 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,53756 km 2,http://blocgame.com/stats.php?id=40242,,,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,229k active personnel,16 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 27 hours ago,rankings.php?subregion=ara,BAMF,$16352 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,43797 km 2,http://blocgame.com/stats.php?id=39037,,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,353k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,18 factories,Good,last online 4 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$16021 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,226k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 4 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$15722 million,alliancestats.php?allianceid=1568,Southern Cone,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=con,37866 km 2,http://blocgame.com/stats.php?id=52275,203 Mbbl,,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,31 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Poor,last online 153 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$13280 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,51497 km 2,http://blocgame.com/stats.php?id=52906,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,238k active personnel,33 ships,Almost Modern,Gandhi-like,9 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$15794 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1568,464k active personnel,86 ships,Advanced,Gandhi-like,22 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$15780 million,alliancestats.php?allianceid=1568,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,466 Mbbl,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,BAMF,$15507 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,468k active personnel,32 ships,Advanced,Gandhi-like,21 factories,Elite,last online 10 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$15477 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,152747 km 2,http://blocgame.com/stats.php?id=55379,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,50 ships,Advanced,Gandhi-like,8 factories,Good,last online 29 hours ago,rankings.php?subregion=mes,The Federal Colonies,$15371 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,2 Tons,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,BAMF,$15275 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,219k active personnel,35 ships,Advanced,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=chi,Wreckage brothers,$15153 million,alliancestats.php?allianceid=1599,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31809 km 2,http://blocgame.com/stats.php?id=39065,,,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,346k active personnel,68 ships,Advanced,Gandhi-like,15 factories,Poor,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$15064 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41534 km 2,http://blocgame.com/stats.php?id=52844,,1 Tons,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,209k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Wreckage brothers,$15203 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,2044 Mbbl,1 Tons,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,8k active personnel,32 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 13 hours ago,rankings.php?subregion=ama,Inter/pol/,$12665 million,alliancestats.php?allianceid=1644,Amazonia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,26595 km 2,http://blocgame.com/stats.php?id=54480,,,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,151k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 16 hours ago,rankings.php?subregion=ind,Wreckage brothers,$15029 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,
